3446,19628,46,7498
755,20072,47,2266
4461,19976,7,3173
3723,20178,27,6211
3825,19916,26,6379
429,199612,1,1062
3318,19937,36,4620
4218,19582,42,2381
428,196610,33,6185
916,199110,21,7468
1985,20111,1,5786
3772,197111,20,5409
3776,19579,11,6131
1005,19742,12,2612
2247,19552,3,4112
523,196110,12,4987
2332,199512,28,6288
987,19908,36,4525
3279,196111,3,2032
1698,20149,16,5878
4278,197811,32,4625
4722,19603,46,7233
1505,19905,13,3567
886,19794,14,1009
4289,20028,24,2152
3341,19889,43,174
4544,19511,6,4588
1596,19652,9,6221
3317,19948,36,2777
3191,19735,29,3290
4974,200111,8,2378
4810,19577,2,1221
3861,199611,10,1141
178,20142,6,4309
380,19802,36,4355
2382,19855,44,68
768,196512,30,2706
256,19987,49,6749
1336,201511,10,5544
1475,200412,20,5937
2232,19673,33,5602
3566,196611,50,7272
2052,19584,19,740
542,19638,4,4741
654,200311,21,6379
1254,19663,11,7851
642,19947,8,3045
190,197712,47,2687
1379,19915,8,3682
1292,19661,40,990
4903,19628,5,1769
4847,19973,10,7910
1918,19915,43,4879
3453,198310,25,4357
487,19665,28,7393
3123,20058,22,7635
129,198611,50,4523
1996,196211,27,96
1444,198011,25,4351
2484,20139,17,1931
2583,20173,40,7172
4505,19835,26,7122
1369,19965,26,4229
1699,198511,32,1370
3520,198510,34,4868
930,195511,6,3610
587,198812,3,1154
2086,19855,6,3605
1598,19774,16,1743
255,20015,40,2469
654,19571,37,6282
4037,19602,41,7984
870,201410,48,2858
4557,19724,21,4461
3922,20098,40,6950
1708,200712,3,7885
683,19902,1,1490
1864,19612,41,4196
1564,20027,6,6260
4093,19753,17,7359
1758,196712,27,457
2578,198012,31,3376
2940,19982,14,1359
4955,19998,1,3116
4206,196011,26,1476
360,19916,10,6539
3741,198311,38,3812
3558,19792,44,3133
752,19691,18,2241
2499,19941,29,7843
1786,195712,39,6248
4516,20055,35,1445
4680,19557,5,4950
384,199612,49,3493
1880,19887,32,5360
3987,19641,38,4893
518,19963,30,30
908,19999,8,7689
4984,20022,41,2615
467,20045,47,6146
333,20042,26,3956
4338,19597,33,5725
2658,19811,26,764
2335,20101,45,2702
4340,19919,49,7802
2873,19581,15,1095
369,20026,49,2511
2500,19845,23,6302
3197,19571,4,4158
519,19947,26,4210
3933,19823,6,7106
1602,20116,30,4003
1528,19666,46,661
650,200812,17,5637
3845,19559,35,3649
1045,196312,8,3038
1637,19903,15,5868
4592,20149,41,4702
4085,19708,34,6489
583,20139,9,3564
3320,20177,9,2908
2855,19928,26,4430
50,195212,9,6266
1040,201712,21,802
1472,19749,35,7432
3551,19938,7,5947
1541,19519,31,5565
2437,20095,47,5530
4240,201212,30,1609
1111,19577,40,5537
2243,20088,20,3319
2547,19937,1,882
4186,19906,32,5176
1881,19654,18,435
1033,20068,38,3707
1636,19813,35,6652
205,19605,45,6619
2283,19698,22,7179
3820,19608,35,4970
889,19503,29,71
2779,196810,35,3825
4627,19585,44,3826
4349,199312,7,194
2074,19576,31,255
1209,19689,24,3043
1551,19628,23,2427
723,19686,33,5799
2010,19661,30,3461
4898,20171,26,1276
4049,19775,11,3746
27,198411,34,4686
1481,19728,49,2356
2070,19739,47,189
3636,20043,43,3729
767,19594,1,7260
240,19855,31,5174
1390,19524,34,1739
4868,19759,41,3313
4530,201411,40,990
4045,19717,47,6585
3255,197010,2,2760
3836,19772,28,6673
786,19836,12,5504
927,19951,26,3861
567,19544,49,6826
586,19911,49,7217
83,197310,33,2966
3028,19539,32,3704
4508,20043,6,5273
1369,19781,42,2999
4477,19949,23,5795
2377,20143,13,4990
2950,19854,17,5206
3818,19907,23,50
1044,20174,32,5830
2438,199010,45,1403
952,199012,31,7117
48,19992,14,6878
2348,19969,43,716
2868,20153,12,5323
4869,19715,31,6921
2471,19891,44,6914
2651,20151,27,2808
1667,19907,30,1141
883,19899,24,4291
3432,19864,22,3931
75,19739,36,2965
2681,20168,35,2316
709,197310,16,6632
214,20155,2,6932
3272,19707,3,3934
1444,20075,2,1824
836,195110,48,21
2124,20091,29,6600
4190,200510,28,4609
426,198012,9,1274
1784,19739,34,2535
3099,19628,44,7458
4961,20069,40,3998
2755,20143,22,3597
4143,19569,43,44
279,20013,44,1216
3682,201011,40,3681
3192,195910,46,46
2400,20075,22,6118
1270,19897,14,1470
3396,19918,2,7849
475,19726,13,6864
2556,19804,46,3080
1909,20037,49,4448
151,19924,25,7534
4681,19975,42,5314
3032,19993,39,6369
4045,20099,17,7848
2410,19636,9,3230
4215,201512,2,1451
4882,19885,46,2296
1135,19656,49,5013
269,195011,4,1348
4516,20067,32,1318
4170,197411,9,6484
4232,19766,5,674
2412,19607,19,915
4944,19757,5,7307
3671,19745,12,7144
873,19864,32,6069
3952,200710,14,3332
3687,19915,17,3346
3279,20171,27,5978
1325,19697,5,1861
2164,19772,14,7796
3613,19643,16,6696
2476,19938,44,3816
2121,20118,39,608
3801,20015,45,5771
2732,19732,37,3003
2767,20036,25,354
3241,19718,50,1099
3793,20134,48,376
3100,20107,50,6870
1326,19667,24,7010
1890,201211,20,5089
4547,19923,22,5620
1708,19811,36,6033
4118,20102,15,6017
3890,19867,44,1922
3349,20087,38,2814
4048,19693,11,218
3707,19837,36,7698
363,20165,7,1029
3458,19614,11,2365
2556,19871,38,7539
293,19777,26,242
502,19792,43,2617
2631,19654,41,4862
1166,19579,5,6655
3935,198612,2,7894
4493,20046,27,7299
3444,20121,1,114
1094,19632,43,2308
1730,200310,5,4697
4588,197610,31,2306
1268,20049,15,7214
1522,20053,19,1042
4788,19777,14,850
604,196812,30,4829
2044,197610,11,2811
2804,19976,50,4335
1985,20145,49,3642
910,19751,4,1067
3013,19978,45,7153
2299,199210,40,4948
3314,19926,22,6941
713,19806,16,1573
2891,19785,41,1251
2663,20166,1,5117
2352,19991,45,1416
791,198210,17,3882
3938,19957,28,4934
636,196912,25,7830
1130,196711,6,4986
4238,201710,18,2489
4620,19919,46,2501
1123,20039,37,333
3674,19632,22,7339
4058,198511,16,6928
1732,20099,19,5847
376,20106,1,6269
234,19711,43,5006
2644,20121,17,5638
1135,195211,15,2188
4406,20171,33,820
4605,19651,48,4890
647,19804,33,4137
257,19731,39,2711
1226,19697,25,3233
2534,20102,32,4328
3531,20137,22,6885
397,20173,17,6934
4925,19732,9,6439
4206,19928,25,1442
781,20095,31,4256
1709,197212,45,1890
1082,197911,5,5002
3141,19854,18,1135
844,20106,1,4459
3177,19631,48,5237
2979,200110,8,1823
2396,19979,47,4901
3487,20108,48,868
4811,198710,26,3446
4418,197010,4,7345
3989,19587,4,1574
877,19926,5,1814
3629,20141,45,743
2304,200511,10,35
1607,20014,6,3939
431,19679,44,7116
1140,19503,1,1344
4984,20089,22,2827
2179,198312,40,5660
4706,19637,36,4404
1912,19718,44,6433
1226,19861,37,556
894,19686,47,639
438,19763,23,3322
2697,19878,35,6118
1904,20055,29,5896
3316,19829,20,3571
577,19846,42,3538
1438,19749,24,3650
4639,196312,8,1642
3285,19608,45,7067
76,196111,47,3868
3217,198411,19,7222
1130,19908,1,5977
4814,19689,42,919
4566,19782,7,6621
3855,196612,47,1892
776,19935,14,1614
946,19558,46,5269
4193,19624,33,2970
1333,19706,7,7554
784,19947,50,2193
3564,19923,10,3509
768,19914,37,6494
2865,19908,28,4727
830,19939,50,7369
2304,19784,40,2586
2475,195510,2,2965
1656,19692,30,3428
871,19749,50,4322
694,20036,17,4985
1523,200512,7,2117
3773,19598,9,7294
273,20124,10,2733
3215,19502,11,6763
274,199411,44,1169
2275,20174,45,1177
727,200111,17,2597
3335,19879,13,1695
2525,20098,41,5315
487,197310,15,1605
819,19809,15,5352
1084,19982,11,1290
3723,20139,47,442
4180,19757,37,2873
706,196910,5,6485
920,19736,15,6403
1587,19525,12,222
473,20135,35,3060
4072,20138,2,4002
533,199611,23,6880
4765,197912,16,165
4401,20078,33,6968
4591,19676,27,707
1274,19935,34,7468
3423,19783,5,4757
837,19517,43,6370
3734,19972,34,6946
4442,19664,8,7369
907,19891,5,7676
187,19614,2,1438
3465,200912,15,7755
1699,19566,12,5408
1907,19584,31,4170
4885,19823,2,1312
2539,19781,42,4704
2743,19995,44,3375
1815,19515,11,7156
3783,19835,45,2656
1006,19676,50,5675
2485,20053,16,308
3933,201110,4,529
3000,199811,34,5452
4626,19503,6,3948
752,20057,37,4776
1472,19555,38,3149
859,199411,47,6635
2573,200610,44,4207
1840,200011,29,4917
1146,20105,21,1123
1895,200412,49,236
1681,196912,29,6635
1592,196110,9,3894
848,195311,34,4021
1575,196011,7,445
1934,196710,42,3634
177,19871,18,7056
4614,19875,38,4744
2782,19921,38,6669
2855,19755,2,6037
626,197311,36,2371
4057,19522,35,3909
3835,19863,37,4305
3224,19964,2,6486
2929,19568,18,500
1855,197512,45,5597
4134,19512,21,5550
1756,19858,21,948
4357,19592,1,7558
2838,195411,34,960
3682,19763,38,3204
882,19529,21,7412
560,19784,35,7392
2548,195212,43,6503
3308,19609,48,6830
1942,19569,47,3216
1469,19695,38,3723
4871,19585,10,6461
2440,197110,20,7221
3702,19775,32,66
1292,19535,26,7588
782,19943,48,6232
390,19847,10,6713
2157,19784,38,152
3468,19741,1,7830
495,199612,20,556
1760,20007,25,583
2354,199011,16,6307
4477,19676,22,7328
2055,19573,33,1382
2995,19832,32,2169
595,197211,2,6067
2250,19624,1,1269
1406,19961,19,2703
3732,19915,33,3912
4327,19954,12,1873
3601,19707,28,6843
1213,198310,1,3177
4884,20086,7,2497
712,19838,37,189
308,19698,10,2806
4965,19562,42,1294
3796,197611,45,6319
764,19694,30,4682
3644,19713,17,4200
2060,19772,36,6290
567,20128,6,2000
2916,19947,1,825
486,196412,20,2366
4788,20031,9,5593
2764,19834,18,5628
1838,19829,38,2339
700,19944,19,4761
290,20103,5,6890
2297,19586,37,6837
4398,196411,23,5038
3923,19563,25,2962
2993,20125,42,1449
916,198212,26,5639
1279,200210,46,1434
3017,19781,48,3486
1846,19525,12,1082
4185,19638,14,4906
4506,20137,17,3257
2085,20156,23,2613
996,200912,30,4352
791,19712,17,6493
3808,198811,43,6657
741,20109,2,5654
3740,20061,16,1525
102,19767,46,3468
1990,20061,48,2677
3255,199910,47,7950
3277,19737,19,2470
4300,19563,16,7924
921,19736,21,7378
623,19614,32,2880
4527,19764,36,6550
1480,196012,17,474
1266,196510,23,552
2224,19909,15,300
4283,197312,38,4211
3633,19799,5,2865
4405,20169,36,5656
2229,19604,45,7205
3968,20114,49,1543
394,19635,36,6346
4843,20072,33,386
1345,19543,10,4958
1402,19843,14,5812
1859,196411,23,2134
1482,201512,1,1848
2676,20077,48,2561
2126,19986,16,4331
3416,19795,32,6584
397,197410,42,3026
4652,198910,22,228
1404,19799,18,2072
3875,19658,3,453
3375,20036,8,353
2392,19541,12,3994
1305,19522,13,912
2492,201112,38,6466
2596,20149,27,1493
3463,20147,1,6070
1960,19934,27,1450
3750,19614,26,4503
876,19745,26,265
2589,19552,16,4564
1546,19799,34,5886
4016,20042,44,2995
1162,197612,37,6375
4899,19839,19,1704
328,19846,10,2008
549,19991,7,6050
1528,19709,23,4959
2173,19613,16,430
2524,19743,1,7333
3942,19784,45,2502
2599,19566,2,7315
4254,19948,37,6972
706,19586,20,2403
130,19794,29,3442
3909,196011,31,792
251,20007,1,6626
2464,19668,27,6341
4739,20011,12,3418
4555,20102,48,6178
2046,19502,21,6299
3468,20172,22,5797
603,19935,50,1776
3844,20017,32,119
3458,20061,16,5203
4363,20055,39,6191
3292,198912,2,7267
4998,19816,30,796
4624,197612,4,3069
2978,20088,23,401
4942,19555,10,7860
3979,20032,6,3215
2492,199312,5,532
4960,19895,40,1677
3320,19853,49,402
3251,20058,14,3813
3171,19753,4,4946
2672,19607,47,7832
4725,19835,7,5856
4297,198711,28,4330
2275,19968,28,3134
761,20158,15,1786
4133,19681,5,1436
3386,19655,32,187
3750,20144,20,2558
2959,19867,21,4281
4548,19899,25,6274
1679,19855,42,2368
4250,19607,23,5163
4427,196710,35,696
3835,19863,8,5174
850,19578,40,885
3092,19885,47,282
2248,195410,3,7558
3214,19841,17,1920
3119,19836,19,6109
3419,200412,38,755
993,19519,31,77
4101,19772,16,2609
2829,198112,14,2114
4897,19601,10,7505
2082,20088,26,3054
2991,195612,43,4456
1876,19748,11,2273
91,19667,9,181
637,20015,32,2067
4099,19509,49,3539
1388,197111,47,1159
4889,20162,48,1755
108,19595,19,4072
3215,19533,6,7476
507,19614,16,1730
565,19533,40,239
1016,19575,18,7556
2629,201110,10,7707
778,20162,14,4559
1449,20116,38,7197
4820,19866,41,4881
2875,19562,8,4868
1558,19847,41,520
3456,19705,3,2496
263,195111,37,3656
3487,20119,28,7677
2245,196310,42,4358
4809,196011,14,1389
3090,19747,42,4812
3155,198112,36,2813
4321,19559,14,454
1503,20012,24,2189
4914,200710,13,3624
2171,19853,16,3012
3367,19557,33,7863
4331,200112,11,7030
4694,198611,17,4083
3693,20156,17,3675
3583,20153,14,458
4726,200912,8,7269
357,199412,49,3533
3206,195212,1,2986
1961,19695,42,7397
3144,20095,14,4833
4869,19504,47,780
2829,200512,46,2801
4746,195912,39,4753
3513,20019,35,7894
3329,19882,47,3884
2135,20164,35,1981
1974,197111,41,4590
1710,197612,24,842
4314,19943,16,6810
2970,195210,37,1590
3295,19538,5,3570
4551,195311,32,7101
4116,19545,8,5171
3174,19793,21,6152
1792,20022,49,5521
2293,19682,47,1291
1656,19802,1,7507
3526,20139,40,1587
3675,19862,44,6721
3476,19935,45,6601
1357,199310,23,4094
2241,19758,41,3627
4870,19884,9,721
1482,20159,16,3557
4480,19537,36,1
4232,20038,43,4091
2088,19676,2,7399
4548,20019,23,2143
3826,20092,35,6172
3086,19519,35,3284
2618,19969,31,3296
2802,20147,38,3591
3827,19695,48,2949
1959,19979,3,156
3224,20105,23,4983
2405,20142,50,1192
2632,20001,2,996
3503,20079,45,5493
4721,19707,1,955
639,19843,34,5490
3238,19851,28,4366
2711,196012,43,1893
2855,201111,24,922
2655,200510,31,3965
2286,20122,8,1724
2483,20091,43,2556
1065,19973,19,4849
2735,199111,1,5430
2177,19683,7,176
1479,19519,12,6134
3290,19842,12,7952
917,195612,15,971
3666,201210,6,5505
3344,19955,24,3671
2491,19918,30,5032
2565,196612,13,5340
2534,195211,50,7991
1171,19608,46,2916
2833,199111,47,4503
1592,20134,23,2283
4437,19973,40,309
984,19755,21,1583
2996,19847,27,3601
40,19579,23,3700
4173,19774,40,1828
1099,20076,12,7835
1068,19612,20,395
3580,19522,28,1255
3659,196111,28,3348
2884,19969,43,4693
3955,19509,33,4174
4195,19538,38,4876
3625,20066,38,7862
4139,20105,33,7495
3710,19689,16,5078
2281,201311,19,6916
1078,200312,14,7690
3015,195211,3,2304
3842,19874,22,1353
2932,19696,1,3083
4215,19781,30,6176
4123,19681,50,5850
800,19889,19,4967
3861,19907,31,3249
2147,19882,35,3464
982,20164,17,1834
1109,19637,25,6873
160,19628,48,1581
2706,19744,23,6705
4252,197312,15,7450
2726,196110,47,4819
3656,19927,20,419
1492,197311,34,4066
1795,19533,38,7188
3225,20059,7,1770
266,200512,11,4147
4181,20133,21,7182
987,19895,21,4675
4286,19878,18,357
4400,20073,31,3685
2384,20176,45,7295
4308,20032,15,1280
4250,19527,16,332
363,20012,27,623
4894,19834,50,6364
4951,19849,42,7932
670,19733,44,3819
551,19801,2,984
83,20145,12,5651
685,199811,49,4733
4289,19963,36,4192
3957,19811,28,3460
4136,20029,36,1938
3464,197111,44,3226
1449,19961,32,3762
4614,19912,44,3864
1713,19681,8,4867
178,19888,22,3383
899,19927,27,7445
528,19853,36,6585
1,19933,44,6491
3377,20045,19,2637
1531,19655,12,886
3282,19729,44,2422
647,199812,21,6458
2297,19513,37,675
4478,20125,46,5295
2229,201512,8,6671
1685,19864,48,285
3395,20056,18,3830
3564,201510,17,898
3712,19507,1,3796
3073,198711,7,25
1153,20175,47,2224
1161,19564,12,517
3339,20142,11,1325
1922,199711,27,2027
2400,19757,22,4999
4014,195612,36,467
4099,20164,4,2537
3925,196510,30,380
4640,19694,2,4718
4967,19708,15,1795
1925,19984,34,5526
2464,195411,50,4570
862,201112,21,1890
1962,200611,29,3586
3885,19643,8,3978
2477,20051,16,4092
4770,197010,41,6649
1014,20002,15,5363
796,19666,26,3600
4150,19811,5,1771
787,199111,40,7639
1096,20179,8,358
2972,19846,18,15
4799,19556,28,7139
104,19883,12,3785
3656,19703,36,2360
3682,198512,37,1655
436,201411,28,700
4454,19652,42,6571
2888,20165,46,6229
1992,19952,22,7114
3010,19985,12,2761
1837,20038,14,4669
3842,19863,45,5978
209,19611,8,982
2422,19801,8,3838
960,19711,22,4870
4782,19748,16,3355
2581,19847,40,4174
4084,19986,50,1440
630,20034,6,7368
470,20011,1,4139
1539,19891,6,6940
183,19725,5,5333
1974,197311,12,3658
3046,19994,45,4495
28,19546,45,6735
115,19548,36,429
4780,197810,41,5798
4406,19925,20,1797
2553,19602,38,5416
2596,198110,25,650
2693,19772,6,1646
3278,20157,5,421
2439,20041,31,7252
4656,19912,35,4712
4481,19763,4,20
1463,19822,9,2432
4976,19961,33,3725
3415,197512,46,1304
2925,197512,50,976
102,20168,26,455
2365,19588,3,2322
3683,19937,33,2711
3102,197610,16,2602
190,20129,11,4049
2465,199611,41,3271
2371,20021,3,7223
1313,19663,47,7261
4659,20077,38,2011
873,20138,45,6458
595,20084,28,6381
2596,20162,6,2672
3665,200610,14,6204
856,19839,15,1495
3688,19738,46,2849
347,19733,41,952
1551,196510,49,6622
4371,19617,43,4103
612,198511,37,5113
4712,19688,32,111
662,197910,46,4018
892,19557,49,4656
3123,197911,39,2837
1118,19801,4,7785
3795,19649,12,1498
4582,19935,49,6897
1192,20114,10,2650
4855,19749,11,60
3768,20019,12,6615
292,20026,9,5168
717,19527,49,3094
95,19784,9,5443
1789,200511,11,2270
3506,19511,13,4569
73,197912,37,5906
2765,19947,49,1321
4364,20157,14,7562
256,20051,22,2127
148,19865,21,2744
3525,197610,48,7410
717,19532,37,1403
2979,201212,19,4333
1302,19776,1,3123
4694,19826,23,6870
1915,20156,37,5185
675,19614,4,6701
3484,198910,47,6902
1430,197612,2,7438
4524,197510,32,7816
4021,19675,20,6991
3965,19648,13,2839
3563,19833,34,6432
2589,19544,29,6255
4210,20131,31,3811
356,19673,4,299
1038,20176,30,7103
59,199511,6,5355
4470,19849,39,5218
1605,19748,14,5026
3884,19582,34,7015
1976,20032,36,5154
694,19963,9,3704
710,19805,38,967
3871,19731,41,4383
3383,19742,14,2244
2525,201110,8,5852
1067,201312,44,7982
4170,19874,43,196
77,19685,50,3608
1863,20025,33,7961
4534,19943,29,4736
1092,19731,23,4626
3402,201410,50,7635
2563,200512,10,6345
1177,20016,24,2482
132,19985,26,2073
1447,20111,36,3641
4726,19913,34,3971
845,19851,11,7948
1461,19603,14,476
2937,200011,8,5781
2796,19894,17,5486
2472,19622,1,3906
4550,19531,3,3604
1919,19735,21,6065
69,20176,32,5491
4207,19563,13,4737
4757,19686,5,4829
110,19801,32,4499
3378,20066,16,7750
1616,19553,36,1650
3398,20027,49,5108
328,201311,36,2983
2549,199011,39,1600
1720,19888,25,1082
4831,195512,11,4105
1636,20104,17,7450
3634,19532,36,5880
3253,19851,5,1101
2207,198412,13,4823
1113,196410,39,4532
1492,19965,36,3576
2498,20078,19,29
3538,20124,18,4328
2753,196310,24,6944
42,19783,26,2417
2478,19808,25,3088
1162,198611,47,5129
2699,20153,7,1466
4828,19971,33,1919
3616,19846,33,7390
2268,19647,47,3821
3728,19584,31,5105
3359,19885,36,6095
818,19764,5,6727
1716,19635,32,1134
351,19512,26,2990
1615,201411,25,6752
814,19828,42,943
2299,19807,30,6483
2675,196010,16,7303
2283,20019,38,292
3093,19637,42,5341
2148,195510,11,2125
3886,19512,32,6252
4313,19618,8,158
3377,200511,23,6124
100,20026,38,1982
1055,200512,23,7245
1029,200210,36,5483
1009,19648,3,1668
4628,196910,32,5871
4294,200811,20,5488
1591,19624,8,2110
3454,19756,5,1102
725,19931,17,5861
4079,199610,30,6554
3663,19994,46,3102
4464,19885,36,3431
1553,20134,28,2986
4747,195012,18,377
693,20142,19,2187
2825,19717,43,3396
2383,198111,4,4172
488,19622,49,2881
3409,199612,33,5348
4364,19953,17,3746
374,19683,33,7955
6,20124,36,5068
3895,19679,23,5732
122,195812,41,1371
3021,20064,25,6639
378,20143,21,2045
3161,19597,11,5454
4299,19714,49,5734
4499,19812,21,5895
2924,20059,13,2315
3896,19961,9,3711
2894,20134,41,7067
797,19644,45,2159
461,195111,15,3592
4966,198510,20,420
1057,20061,2,2220
1377,20087,5,7327
2075,19961,16,7540
4141,198012,42,502
1702,19905,26,4824
3941,19801,22,134
3525,199511,37,2120
2693,20015,26,2284
1139,19621,34,2104
99,19991,15,3413
782,20016,4,359
2147,19527,38,5008
3420,19779,47,6132
2127,200611,27,7231
580,200112,10,6895
4890,195912,50,6384
4622,20132,13,6285
3008,20176,15,6259
2135,19945,26,7759
2968,195812,25,479
2342,197312,24,7150
62,19597,21,1936
304,195510,20,4739
4328,20017,33,1325
1913,20128,19,4505
3481,19614,36,5567
3973,19615,37,3667
4871,19521,26,7628
817,20089,13,3617
2157,19956,25,2293
2473,19924,19,2407
3536,19632,23,3384
1104,19755,34,4054
943,19659,45,3170
3810,19545,43,6635
4525,19865,41,6864
1373,19642,22,4712
2169,19866,50,3624
1099,200310,19,6330
1651,19871,42,6937
2542,19586,49,4489
2815,19832,34,2938
3458,19792,11,2702
1065,19645,3,1326
4344,19801,5,2854
4045,19712,40,4399
4866,19772,41,7232
519,200312,11,2747
2054,201111,46,5417
4690,198510,25,6641
2271,20078,10,3173
4368,200711,3,7844
3287,19634,33,5153
360,20019,38,5921
1664,20086,48,4057
3811,19557,6,554
931,198010,8,4622
2442,19918,17,3619
2589,20046,13,5525
2235,19994,27,5754
2537,19928,44,3697
4979,20113,24,6139
1777,19678,7,4221
1883,197911,8,3189
1715,19605,32,6510
734,19586,5,4608
4376,197212,22,7403
3070,198511,45,1532
1461,195712,10,4695
3392,20159,29,1057
3934,200911,24,7802
4601,20174,25,271
4285,19863,34,7866
